date,commodity,market,price,unit,state
2023-03-11,Turmeric,Chennai,102.93,per_kg,Tamil Nadu
2023-03-12,Turmeric,Chennai,104.71,per_kg,Tamil Nadu
2023-03-13,Turmeric,Chennai,105.87,per_kg,Tamil Nadu
2023-03-14,Turmeric,Chennai,103.23,per_kg,Tamil Nadu
2023-03-15,Turmeric,Chennai,102.23,per_kg,Tamil Nadu
2023-03-16,Turmeric,Chennai,103.63,per_kg,Tamil Nadu
2023-03-17,Turmeric,Chennai,102.8,per_kg,Tamil Nadu
2023-03-18,Turmeric,Chennai,103.4,per_kg,Tamil Nadu
2023-03-19,Turmeric,Chennai,102.23,per_kg,Tamil Nadu
2023-03-20,Turmeric,Chennai,107.32,per_kg,Tamil Nadu
2023-03-21,Turmeric,Chennai,101.89,per_kg,Tamil Nadu
2023-03-22,Turmeric,Chennai,105.31,per_kg,Tamil Nadu
2023-03-23,Turmeric,Chennai,105.27,per_kg,Tamil Nadu
2023-03-24,Turmeric,Chennai,100.48,per_kg,Tamil Nadu
2023-03-25,Turmeric,Chennai,104.22,per_kg,Tamil Nadu
2023-03-26,Turmeric,Chennai,107.55,per_kg,Tamil Nadu
2023-03-27,Turmeric,Chennai,102.46,per_kg,Tamil Nadu
2023-03-28,Turmeric,Chennai,103.26,per_kg,Tamil Nadu
2023-03-29,Turmeric,Chennai,107.05,per_kg,Tamil Nadu
2023-03-30,Turmeric,Chennai,105.89,per_kg,Tamil Nadu
2023-03-31,Turmeric,Chennai,103.77,per_kg,Tamil Nadu
2023-04-01,Turmeric,Chennai,101.5,per_kg,Tamil Nadu
2023-04-02,Turmeric,Chennai,104.85,per_kg,Tamil Nadu
2023-04-03,Turmeric,Chennai,102.35,per_kg,Tamil Nadu
2023-04-04,Turmeric,Chennai,104.21,per_kg,Tamil Nadu
2023-04-05,Turmeric,Chennai,104.46,per_kg,Tamil Nadu
2023-04-06,Turmeric,Chennai,107.24,per_kg,Tamil Nadu
2023-04-07,Turmeric,Chennai,105.77,per_kg,Tamil Nadu
2023-04-08,Turmeric,Chennai,105.06,per_kg,Tamil Nadu
2023-04-09,Turmeric,Chennai,103.14,per_kg,Tamil Nadu
2023-04-10,Turmeric,Chennai,104.02,per_kg,Tamil Nadu
2023-04-11,Turmeric,Chennai,106.55,per_kg,Tamil Nadu
2023-04-12,Turmeric,Chennai,104.75,per_kg,Tamil Nadu
2023-04-13,Turmeric,Chennai,104.58,per_kg,Tamil Nadu
2023-04-14,Turmeric,Chennai,100.89,per_kg,Tamil Nadu
2023-04-15,Turmeric,Chennai,107.64,per_kg,Tamil Nadu
2023-04-16,Turmeric,Chennai,103.01,per_kg,Tamil Nadu
2023-04-17,Turmeric,Chennai,105.59,per_kg,Tamil Nadu
2023-04-18,Turmeric,Chennai,107.08,per_kg,Tamil Nadu
2023-04-19,Turmeric,Chennai,102.27,per_kg,Tamil Nadu
2023-04-20,Turmeric,Chennai,104.98,per_kg,Tamil Nadu
2023-04-21,Turmeric,Chennai,102.93,per_kg,Tamil Nadu
2023-04-22,Turmeric,Chennai,103.29,per_kg,Tamil Nadu
2023-04-23,Turmeric,Chennai,107.59,per_kg,Tamil Nadu
2023-04-24,Turmeric,Chennai,101.68,per_kg,Tamil Nadu
2023-04-25,Turmeric,Chennai,101.79,per_kg,Tamil Nadu
2023-04-26,Turmeric,Chennai,106.4,per_kg,Tamil Nadu
2023-04-27,Turmeric,Chennai,103.71,per_kg,Tamil Nadu
2023-04-28,Turmeric,Chennai,109.32,per_kg,Tamil Nadu
2023-04-29,Turmeric,Chennai,102.86,per_kg,Tamil Nadu
2023-04-30,Turmeric,Chennai,104.57,per_kg,Tamil Nadu
2023-05-01,Turmeric,Chennai,103.33,per_kg,Tamil Nadu
2023-05-02,Turmeric,Chennai,102.31,per_kg,Tamil Nadu
2023-05-03,Turmeric,Chennai,96.93,per_kg,Tamil Nadu
2023-05-04,Turmeric,Chennai,103.93,per_kg,Tamil Nadu
2023-05-05,Turmeric,Chennai,101.86,per_kg,Tamil Nadu
2023-05-06,Turmeric,Chennai,107.24,per_kg,Tamil Nadu
2023-05-07,Turmeric,Chennai,103.9,per_kg,Tamil Nadu
2023-05-08,Turmeric,Chennai,104.01,per_kg,Tamil Nadu
2023-05-09,Turmeric,Chennai,103.74,per_kg,Tamil Nadu
2023-05-10,Turmeric,Chennai,100.56,per_kg,Tamil Nadu
2023-05-11,Turmeric,Chennai,102.1,per_kg,Tamil Nadu
2023-05-12,Turmeric,Chennai,100.86,per_kg,Tamil Nadu
2023-05-13,Turmeric,Chennai,104.15,per_kg,Tamil Nadu
2023-05-14,Turmeric,Chennai,103.21,per_kg,Tamil Nadu
2023-05-15,Turmeric,Chennai,100.05,per_kg,Tamil Nadu
2023-05-16,Turmeric,Chennai,105.12,per_kg,Tamil Nadu
2023-05-17,Turmeric,Chennai,103.87,per_kg,Tamil Nadu
2023-05-18,Turmeric,Chennai,101.45,per_kg,Tamil Nadu
2023-05-19,Turmeric,Chennai,101.28,per_kg,Tamil Nadu
2023-05-20,Turmeric,Chennai,101.38,per_kg,Tamil Nadu
2023-05-21,Turmeric,Chennai,100.2,per_kg,Tamil Nadu
2023-05-22,Turmeric,Chennai,102.43,per_kg,Tamil Nadu
2023-05-23,Turmeric,Chennai,101.61,per_kg,Tamil Nadu
2023-05-24,Turmeric,Chennai,104.15,per_kg,Tamil Nadu
2023-05-25,Turmeric,Chennai,99.27,per_kg,Tamil Nadu
2023-05-26,Turmeric,Chennai,99.41,per_kg,Tamil Nadu
2023-05-27,Turmeric,Chennai,100.35,per_kg,Tamil Nadu
2023-05-28,Turmeric,Chennai,97.49,per_kg,Tamil Nadu
2023-05-29,Turmeric,Chennai,99.3,per_kg,Tamil Nadu
2023-05-30,Turmeric,Chennai,101.82,per_kg,Tamil Nadu
2023-05-31,Turmeric,Chennai,101.44,per_kg,Tamil Nadu
2023-06-01,Turmeric,Chennai,100.47,per_kg,Tamil Nadu
2023-06-02,Turmeric,Chennai,103.33,per_kg,Tamil Nadu
2023-06-03,Turmeric,Chennai,100.78,per_kg,Tamil Nadu
2023-06-04,Turmeric,Chennai,101.42,per_kg,Tamil Nadu
2023-06-05,Turmeric,Chennai,97.74,per_kg,Tamil Nadu
2023-06-06,Turmeric,Chennai,101.19,per_kg,Tamil Nadu
2023-06-07,Turmeric,Chennai,99.01,per_kg,Tamil Nadu
2023-06-08,Turmeric,Chennai,99.9,per_kg,Tamil Nadu
2023-06-09,Turmeric,Chennai,95.22,per_kg,Tamil Nadu
2023-06-10,Turmeric,Chennai,98.9,per_kg,Tamil Nadu
2023-06-11,Turmeric,Chennai,96.21,per_kg,Tamil Nadu
2023-06-12,Turmeric,Chennai,98.51,per_kg,Tamil Nadu
2023-06-13,Turmeric,Chennai,97.22,per_kg,Tamil Nadu
2023-06-14,Turmeric,Chennai,95.22,per_kg,Tamil Nadu
2023-06-15,Turmeric,Chennai,96.52,per_kg,Tamil Nadu
2023-06-16,Turmeric,Chennai,100.47,per_kg,Tamil Nadu
2023-06-17,Turmeric,Chennai,94.13,per_kg,Tamil Nadu
2023-06-18,Turmeric,Chennai,95.66,per_kg,Tamil Nadu
2023-06-19,Turmeric,Chennai,94.2,per_kg,Tamil Nadu
2023-06-20,Turmeric,Chennai,101.42,per_kg,Tamil Nadu
2023-06-21,Turmeric,Chennai,98.82,per_kg,Tamil Nadu
2023-06-22,Turmeric,Chennai,97.4,per_kg,Tamil Nadu
2023-06-23,Turmeric,Chennai,95.19,per_kg,Tamil Nadu
2023-06-24,Turmeric,Chennai,97.37,per_kg,Tamil Nadu
2023-06-25,Turmeric,Chennai,102.34,per_kg,Tamil Nadu
2023-06-26,Turmeric,Chennai,98.26,per_kg,Tamil Nadu
2023-06-27,Turmeric,Chennai,100.42,per_kg,Tamil Nadu
2023-06-28,Turmeric,Chennai,98.51,per_kg,Tamil Nadu
2023-06-29,Turmeric,Chennai,97.6,per_kg,Tamil Nadu
2023-06-30,Turmeric,Chennai,99.29,per_kg,Tamil Nadu
2023-07-01,Turmeric,Chennai,99.45,per_kg,Tamil Nadu
2023-07-02,Turmeric,Chennai,96.75,per_kg,Tamil Nadu
2023-07-03,Turmeric,Chennai,91.81,per_kg,Tamil Nadu
2023-07-04,Turmeric,Chennai,97.0,per_kg,Tamil Nadu
2023-07-05,Turmeric,Chennai,92.12,per_kg,Tamil Nadu
2023-07-06,Turmeric,Chennai,98.22,per_kg,Tamil Nadu
2023-07-07,Turmeric,Chennai,95.78,per_kg,Tamil Nadu
2023-07-08,Turmeric,Chennai,96.2,per_kg,Tamil Nadu
2023-07-09,Turmeric,Chennai,90.35,per_kg,Tamil Nadu
2023-07-10,Turmeric,Chennai,98.23,per_kg,Tamil Nadu
2023-07-11,Turmeric,Chennai,99.55,per_kg,Tamil Nadu
2023-07-12,Turmeric,Chennai,94.93,per_kg,Tamil Nadu
2023-07-13,Turmeric,Chennai,98.03,per_kg,Tamil Nadu
2023-07-14,Turmeric,Chennai,92.26,per_kg,Tamil Nadu
2023-07-15,Turmeric,Chennai,91.16,per_kg,Tamil Nadu
2023-07-16,Turmeric,Chennai,92.32,per_kg,Tamil Nadu
2023-07-17,Turmeric,Chennai,94.68,per_kg,Tamil Nadu
2023-07-18,Turmeric,Chennai,94.31,per_kg,Tamil Nadu
2023-07-19,Turmeric,Chennai,91.34,per_kg,Tamil Nadu
2023-07-20,Turmeric,Chennai,92.2,per_kg,Tamil Nadu
2023-07-21,Turmeric,Chennai,95.01,per_kg,Tamil Nadu
2023-07-22,Turmeric,Chennai,97.66,per_kg,Tamil Nadu
2023-07-23,Turmeric,Chennai,91.85,per_kg,Tamil Nadu
2023-07-24,Turmeric,Chennai,93.56,per_kg,Tamil Nadu
2023-07-25,Turmeric,Chennai,94.38,per_kg,Tamil Nadu
2023-07-26,Turmeric,Chennai,94.62,per_kg,Tamil Nadu
2023-07-27,Turmeric,Chennai,92.04,per_kg,Tamil Nadu
2023-07-28,Turmeric,Chennai,93.76,per_kg,Tamil Nadu
2023-07-29,Turmeric,Chennai,94.04,per_kg,Tamil Nadu
2023-07-30,Turmeric,Chennai,94.93,per_kg,Tamil Nadu
2023-07-31,Turmeric,Chennai,94.82,per_kg,Tamil Nadu
2023-08-01,Turmeric,Chennai,94.31,per_kg,Tamil Nadu
2023-08-02,Turmeric,Chennai,90.93,per_kg,Tamil Nadu
2023-08-03,Turmeric,Chennai,88.63,per_kg,Tamil Nadu
2023-08-04,Turmeric,Chennai,95.75,per_kg,Tamil Nadu
2023-08-05,Turmeric,Chennai,90.37,per_kg,Tamil Nadu
2023-08-06,Turmeric,Chennai,90.35,per_kg,Tamil Nadu
2023-08-07,Turmeric,Chennai,91.17,per_kg,Tamil Nadu
2023-08-08,Turmeric,Chennai,90.18,per_kg,Tamil Nadu
2023-08-09,Turmeric,Chennai,88.6,per_kg,Tamil Nadu
2023-08-10,Turmeric,Chennai,91.29,per_kg,Tamil Nadu
2023-08-11,Turmeric,Chennai,92.79,per_kg,Tamil Nadu
2023-08-12,Turmeric,Chennai,92.56,per_kg,Tamil Nadu
2023-08-13,Turmeric,Chennai,93.54,per_kg,Tamil Nadu
2023-08-14,Turmeric,Chennai,93.47,per_kg,Tamil Nadu
2023-08-15,Turmeric,Chennai,91.68,per_kg,Tamil Nadu
2023-08-16,Turmeric,Chennai,93.95,per_kg,Tamil Nadu
2023-08-17,Turmeric,Chennai,92.86,per_kg,Tamil Nadu
2023-08-18,Turmeric,Chennai,90.7,per_kg,Tamil Nadu
2023-08-19,Turmeric,Chennai,90.37,per_kg,Tamil Nadu
2023-08-20,Turmeric,Chennai,92.33,per_kg,Tamil Nadu
2023-08-21,Turmeric,Chennai,84.88,per_kg,Tamil Nadu
2023-08-22,Turmeric,Chennai,92.69,per_kg,Tamil Nadu
2023-08-23,Turmeric,Chennai,91.73,per_kg,Tamil Nadu
2023-08-24,Turmeric,Chennai,90.83,per_kg,Tamil Nadu
2023-08-25,Turmeric,Chennai,86.4,per_kg,Tamil Nadu
2023-08-26,Turmeric,Chennai,88.11,per_kg,Tamil Nadu
2023-08-27,Turmeric,Chennai,90.97,per_kg,Tamil Nadu
2023-08-28,Turmeric,Chennai,91.45,per_kg,Tamil Nadu
2023-08-29,Turmeric,Chennai,88.02,per_kg,Tamil Nadu
2023-08-30,Turmeric,Chennai,92.63,per_kg,Tamil Nadu
2023-08-31,Turmeric,Chennai,92.55,per_kg,Tamil Nadu
2023-09-01,Turmeric,Chennai,86.7,per_kg,Tamil Nadu
2023-09-02,Turmeric,Chennai,92.22,per_kg,Tamil Nadu
2023-09-03,Turmeric,Chennai,93.53,per_kg,Tamil Nadu
2023-09-04,Turmeric,Chennai,88.33,per_kg,Tamil Nadu
2023-09-05,Turmeric,Chennai,89.03,per_kg,Tamil Nadu
2023-09-06,Turmeric,Chennai,91.55,per_kg,Tamil Nadu
2023-09-07,Turmeric,Chennai,91.49,per_kg,Tamil Nadu
2023-09-08,Turmeric,Chennai,89.93,per_kg,Tamil Nadu
2023-09-09,Turmeric,Chennai,92.03,per_kg,Tamil Nadu
2023-09-10,Turmeric,Chennai,89.41,per_kg,Tamil Nadu
2023-09-11,Turmeric,Chennai,86.88,per_kg,Tamil Nadu
2023-09-12,Turmeric,Chennai,89.09,per_kg,Tamil Nadu
2023-09-13,Turmeric,Chennai,88.6,per_kg,Tamil Nadu
2023-09-14,Turmeric,Chennai,89.22,per_kg,Tamil Nadu
2023-09-15,Turmeric,Chennai,87.64,per_kg,Tamil Nadu
2023-09-16,Turmeric,Chennai,93.38,per_kg,Tamil Nadu
2023-09-17,Turmeric,Chennai,90.34,per_kg,Tamil Nadu
2023-09-18,Turmeric,Chennai,90.77,per_kg,Tamil Nadu
2023-09-19,Turmeric,Chennai,87.59,per_kg,Tamil Nadu
2023-09-20,Turmeric,Chennai,88.49,per_kg,Tamil Nadu
2023-09-21,Turmeric,Chennai,93.88,per_kg,Tamil Nadu
2023-09-22,Turmeric,Chennai,88.65,per_kg,Tamil Nadu
2023-09-23,Turmeric,Chennai,92.83,per_kg,Tamil Nadu
2023-09-24,Turmeric,Chennai,91.8,per_kg,Tamil Nadu
2023-09-25,Turmeric,Chennai,88.59,per_kg,Tamil Nadu
2023-09-26,Turmeric,Chennai,90.83,per_kg,Tamil Nadu
2023-09-27,Turmeric,Chennai,87.17,per_kg,Tamil Nadu
2023-09-28,Turmeric,Chennai,91.9,per_kg,Tamil Nadu
2023-09-29,Turmeric,Chennai,87.41,per_kg,Tamil Nadu
2023-09-30,Turmeric,Chennai,90.34,per_kg,Tamil Nadu
2023-10-01,Turmeric,Chennai,86.02,per_kg,Tamil Nadu
2023-10-02,Turmeric,Chennai,88.66,per_kg,Tamil Nadu
2023-10-03,Turmeric,Chennai,89.84,per_kg,Tamil Nadu
2023-10-04,Turmeric,Chennai,91.24,per_kg,Tamil Nadu
2023-10-05,Turmeric,Chennai,88.09,per_kg,Tamil Nadu
2023-10-06,Turmeric,Chennai,89.59,per_kg,Tamil Nadu
2023-10-07,Turmeric,Chennai,93.75,per_kg,Tamil Nadu
2023-10-08,Turmeric,Chennai,89.42,per_kg,Tamil Nadu
2023-10-09,Turmeric,Chennai,92.96,per_kg,Tamil Nadu
2023-10-10,Turmeric,Chennai,86.82,per_kg,Tamil Nadu
2023-10-11,Turmeric,Chennai,88.14,per_kg,Tamil Nadu
2023-10-12,Turmeric,Chennai,90.16,per_kg,Tamil Nadu
2023-10-13,Turmeric,Chennai,89.38,per_kg,Tamil Nadu
2023-10-14,Turmeric,Chennai,92.09,per_kg,Tamil Nadu
2023-10-15,Turmeric,Chennai,91.2,per_kg,Tamil Nadu
2023-10-16,Turmeric,Chennai,86.99,per_kg,Tamil Nadu
2023-10-17,Turmeric,Chennai,89.41,per_kg,Tamil Nadu
2023-10-18,Turmeric,Chennai,86.57,per_kg,Tamil Nadu
2023-10-19,Turmeric,Chennai,88.68,per_kg,Tamil Nadu
2023-10-20,Turmeric,Chennai,86.38,per_kg,Tamil Nadu
2023-10-21,Turmeric,Chennai,93.41,per_kg,Tamil Nadu
2023-10-22,Turmeric,Chennai,90.91,per_kg,Tamil Nadu
2023-10-23,Turmeric,Chennai,86.07,per_kg,Tamil Nadu
2023-10-24,Turmeric,Chennai,90.02,per_kg,Tamil Nadu
2023-10-25,Turmeric,Chennai,88.56,per_kg,Tamil Nadu
2023-10-26,Turmeric,Chennai,85.56,per_kg,Tamil Nadu
2023-10-27,Turmeric,Chennai,91.6,per_kg,Tamil Nadu
2023-10-28,Turmeric,Chennai,93.51,per_kg,Tamil Nadu
2023-10-29,Turmeric,Chennai,91.94,per_kg,Tamil Nadu
2023-10-30,Turmeric,Chennai,91.01,per_kg,Tamil Nadu
2023-10-31,Turmeric,Chennai,90.73,per_kg,Tamil Nadu
2023-11-01,Turmeric,Chennai,92.8,per_kg,Tamil Nadu
2023-11-02,Turmeric,Chennai,88.9,per_kg,Tamil Nadu
2023-11-03,Turmeric,Chennai,91.15,per_kg,Tamil Nadu
2023-11-04,Turmeric,Chennai,94.28,per_kg,Tamil Nadu
2023-11-05,Turmeric,Chennai,91.33,per_kg,Tamil Nadu
2023-11-06,Turmeric,Chennai,91.36,per_kg,Tamil Nadu
2023-11-07,Turmeric,Chennai,90.37,per_kg,Tamil Nadu
2023-11-08,Turmeric,Chennai,94.34,per_kg,Tamil Nadu
2023-11-09,Turmeric,Chennai,93.25,per_kg,Tamil Nadu
2023-11-10,Turmeric,Chennai,90.04,per_kg,Tamil Nadu
2023-11-11,Turmeric,Chennai,92.12,per_kg,Tamil Nadu
2023-11-12,Turmeric,Chennai,91.65,per_kg,Tamil Nadu
2023-11-13,Turmeric,Chennai,91.55,per_kg,Tamil Nadu
2023-11-14,Turmeric,Chennai,91.87,per_kg,Tamil Nadu
2023-11-15,Turmeric,Chennai,92.6,per_kg,Tamil Nadu
2023-11-16,Turmeric,Chennai,88.4,per_kg,Tamil Nadu
2023-11-17,Turmeric,Chennai,91.31,per_kg,Tamil Nadu
2023-11-18,Turmeric,Chennai,96.64,per_kg,Tamil Nadu
2023-11-19,Turmeric,Chennai,94.58,per_kg,Tamil Nadu
2023-11-20,Turmeric,Chennai,93.34,per_kg,Tamil Nadu
2023-11-21,Turmeric,Chennai,93.69,per_kg,Tamil Nadu
2023-11-22,Turmeric,Chennai,90.71,per_kg,Tamil Nadu
2023-11-23,Turmeric,Chennai,95.96,per_kg,Tamil Nadu
2023-11-24,Turmeric,Chennai,91.79,per_kg,Tamil Nadu
2023-11-25,Turmeric,Chennai,93.2,per_kg,Tamil Nadu
2023-11-26,Turmeric,Chennai,93.87,per_kg,Tamil Nadu
2023-11-27,Turmeric,Chennai,94.89,per_kg,Tamil Nadu
2023-11-28,Turmeric,Chennai,91.33,per_kg,Tamil Nadu
2023-11-29,Turmeric,Chennai,94.15,per_kg,Tamil Nadu
2023-11-30,Turmeric,Chennai,95.68,per_kg,Tamil Nadu
2023-12-01,Turmeric,Chennai,97.25,per_kg,Tamil Nadu
2023-12-02,Turmeric,Chennai,94.16,per_kg,Tamil Nadu
2023-12-03,Turmeric,Chennai,97.21,per_kg,Tamil Nadu
2023-12-04,Turmeric,Chennai,91.63,per_kg,Tamil Nadu
2023-12-05,Turmeric,Chennai,90.99,per_kg,Tamil Nadu
2023-12-06,Turmeric,Chennai,95.4,per_kg,Tamil Nadu
2023-12-07,Turmeric,Chennai,92.8,per_kg,Tamil Nadu
2023-12-08,Turmeric,Chennai,90.6,per_kg,Tamil Nadu
2023-12-09,Turmeric,Chennai,93.12,per_kg,Tamil Nadu
2023-12-10,Turmeric,Chennai,92.65,per_kg,Tamil Nadu
2023-12-11,Turmeric,Chennai,96.17,per_kg,Tamil Nadu
2023-12-12,Turmeric,Chennai,93.44,per_kg,Tamil Nadu
2023-12-13,Turmeric,Chennai,93.64,per_kg,Tamil Nadu
2023-12-14,Turmeric,Chennai,96.81,per_kg,Tamil Nadu
2023-12-15,Turmeric,Chennai,98.79,per_kg,Tamil Nadu
2023-12-16,Turmeric,Chennai,93.15,per_kg,Tamil Nadu
2023-12-17,Turmeric,Chennai,95.71,per_kg,Tamil Nadu
2023-12-18,Turmeric,Chennai,94.99,per_kg,Tamil Nadu
2023-12-19,Turmeric,Chennai,99.16,per_kg,Tamil Nadu
2023-12-20,Turmeric,Chennai,96.64,per_kg,Tamil Nadu
2023-12-21,Turmeric,Chennai,98.2,per_kg,Tamil Nadu
2023-12-22,Turmeric,Chennai,95.55,per_kg,Tamil Nadu
2023-12-23,Turmeric,Chennai,101.91,per_kg,Tamil Nadu
2023-12-24,Turmeric,Chennai,101.28,per_kg,Tamil Nadu
2023-12-25,Turmeric,Chennai,96.32,per_kg,Tamil Nadu
2023-12-26,Turmeric,Chennai,99.27,per_kg,Tamil Nadu
2023-12-27,Turmeric,Chennai,96.59,per_kg,Tamil Nadu
2023-12-28,Turmeric,Chennai,98.66,per_kg,Tamil Nadu
2023-12-29,Turmeric,Chennai,99.67,per_kg,Tamil Nadu
2023-12-30,Turmeric,Chennai,97.72,per_kg,Tamil Nadu
2023-12-31,Turmeric,Chennai,97.47,per_kg,Tamil Nadu
2024-01-01,Turmeric,Chennai,98.58,per_kg,Tamil Nadu
2024-01-02,Turmeric,Chennai,101.0,per_kg,Tamil Nadu
2024-01-03,Turmeric,Chennai,100.92,per_kg,Tamil Nadu
2024-01-04,Turmeric,Chennai,100.34,per_kg,Tamil Nadu
2024-01-05,Turmeric,Chennai,100.14,per_kg,Tamil Nadu
2024-01-06,Turmeric,Chennai,98.45,per_kg,Tamil Nadu
2024-01-07,Turmeric,Chennai,99.13,per_kg,Tamil Nadu
2024-01-08,Turmeric,Chennai,101.25,per_kg,Tamil Nadu
2024-01-09,Turmeric,Chennai,103.22,per_kg,Tamil Nadu
2024-01-10,Turmeric,Chennai,99.02,per_kg,Tamil Nadu
2024-01-11,Turmeric,Chennai,104.23,per_kg,Tamil Nadu
2024-01-12,Turmeric,Chennai,101.89,per_kg,Tamil Nadu
2024-01-13,Turmeric,Chennai,103.25,per_kg,Tamil Nadu
2024-01-14,Turmeric,Chennai,100.04,per_kg,Tamil Nadu
2024-01-15,Turmeric,Chennai,98.51,per_kg,Tamil Nadu
2024-01-16,Turmeric,Chennai,99.83,per_kg,Tamil Nadu
2024-01-17,Turmeric,Chennai,99.93,per_kg,Tamil Nadu
2024-01-18,Turmeric,Chennai,102.45,per_kg,Tamil Nadu
2024-01-19,Turmeric,Chennai,100.24,per_kg,Tamil Nadu
2024-01-20,Turmeric,Chennai,102.2,per_kg,Tamil Nadu
2024-01-21,Turmeric,Chennai,101.49,per_kg,Tamil Nadu
2024-01-22,Turmeric,Chennai,104.4,per_kg,Tamil Nadu
2024-01-23,Turmeric,Chennai,101.27,per_kg,Tamil Nadu
