date,commodity,market,price,unit,state
2023-08-01,Garlic,Chennai,84.78,per_kg,Tamil Nadu
2023-08-02,Garlic,Chennai,85.26,per_kg,Tamil Nadu
2023-08-03,Garlic,Chennai,80.72,per_kg,Tamil Nadu
2023-08-04,Garlic,Chennai,76.58,per_kg,Tamil Nadu
2023-08-05,Garlic,Chennai,80.32,per_kg,Tamil Nadu
2023-08-06,Garlic,Chennai,84.54,per_kg,Tamil Nadu
2023-08-07,Garlic,Chennai,79.14,per_kg,Tamil Nadu
2023-08-08,Garlic,Chennai,85.79,per_kg,Tamil Nadu
2023-08-09,Garlic,Chennai,80.36,per_kg,Tamil Nadu
2023-08-10,Garlic,Chennai,80.4,per_kg,Tamil Nadu
2023-08-11,Garlic,Chennai,79.29,per_kg,Tamil Nadu
2023-08-12,Garlic,Chennai,85.14,per_kg,Tamil Nadu
2023-08-13,Garlic,Chennai,78.27,per_kg,Tamil Nadu
2023-08-14,Garlic,Chennai,84.8,per_kg,Tamil Nadu
2023-08-15,Garlic,Chennai,80.4,per_kg,Tamil Nadu
2023-08-16,Garlic,Chennai,81.23,per_kg,Tamil Nadu
2023-08-17,Garlic,Chennai,81.55,per_kg,Tamil Nadu
2023-08-18,Garlic,Chennai,88.95,per_kg,Tamil Nadu
2023-08-19,Garlic,Chennai,81.55,per_kg,Tamil Nadu
2023-08-20,Garlic,Chennai,78.86,per_kg,Tamil Nadu
2023-08-21,Garlic,Chennai,77.08,per_kg,Tamil Nadu
2023-08-22,Garlic,Chennai,78.36,per_kg,Tamil Nadu
2023-08-23,Garlic,Chennai,83.88,per_kg,Tamil Nadu
2023-08-24,Garlic,Chennai,78.78,per_kg,Tamil Nadu
2023-08-25,Garlic,Chennai,82.9,per_kg,Tamil Nadu
2023-08-26,Garlic,Chennai,83.03,per_kg,Tamil Nadu
2023-08-27,Garlic,Chennai,81.23,per_kg,Tamil Nadu
2023-08-28,Garlic,Chennai,80.42,per_kg,Tamil Nadu
2023-08-29,Garlic,Chennai,76.4,per_kg,Tamil Nadu
2023-08-30,Garlic,Chennai,81.96,per_kg,Tamil Nadu
2023-08-31,Garlic,Chennai,80.18,per_kg,Tamil Nadu
2023-09-01,Garlic,Chennai,72.83,per_kg,Tamil Nadu
2023-09-02,Garlic,Chennai,80.05,per_kg,Tamil Nadu
2023-09-03,Garlic,Chennai,74.63,per_kg,Tamil Nadu
2023-09-04,Garlic,Chennai,77.45,per_kg,Tamil Nadu
2023-09-05,Garlic,Chennai,78.81,per_kg,Tamil Nadu
2023-09-06,Garlic,Chennai,82.07,per_kg,Tamil Nadu
2023-09-07,Garlic,Chennai,79.7,per_kg,Tamil Nadu
2023-09-08,Garlic,Chennai,76.86,per_kg,Tamil Nadu
2023-09-09,Garlic,Chennai,76.31,per_kg,Tamil Nadu
2023-09-10,Garlic,Chennai,76.68,per_kg,Tamil Nadu
2023-09-11,Garlic,Chennai,77.05,per_kg,Tamil Nadu
2023-09-12,Garlic,Chennai,79.78,per_kg,Tamil Nadu
2023-09-13,Garlic,Chennai,75.51,per_kg,Tamil Nadu
2023-09-14,Garlic,Chennai,79.15,per_kg,Tamil Nadu
2023-09-15,Garlic,Chennai,76.84,per_kg,Tamil Nadu
2023-09-16,Garlic,Chennai,78.79,per_kg,Tamil Nadu
2023-09-17,Garlic,Chennai,80.37,per_kg,Tamil Nadu
2023-09-18,Garlic,Chennai,74.53,per_kg,Tamil Nadu
2023-09-19,Garlic,Chennai,76.06,per_kg,Tamil Nadu
2023-09-20,Garlic,Chennai,69.55,per_kg,Tamil Nadu
2023-09-21,Garlic,Chennai,89.55,per_kg,Tamil Nadu
2023-09-22,Garlic,Chennai,76.5,per_kg,Tamil Nadu
2023-09-23,Garlic,Chennai,79.74,per_kg,Tamil Nadu
2023-09-24,Garlic,Chennai,82.46,per_kg,Tamil Nadu
2023-09-25,Garlic,Chennai,76.54,per_kg,Tamil Nadu
2023-09-26,Garlic,Chennai,81.33,per_kg,Tamil Nadu
2023-09-27,Garlic,Chennai,75.89,per_kg,Tamil Nadu
2023-09-28,Garlic,Chennai,73.61,per_kg,Tamil Nadu
2023-09-29,Garlic,Chennai,78.58,per_kg,Tamil Nadu
2023-09-30,Garlic,Chennai,74.87,per_kg,Tamil Nadu
2023-10-01,Garlic,Chennai,73.72,per_kg,Tamil Nadu
2023-10-02,Garlic,Chennai,73.18,per_kg,Tamil Nadu
2023-10-03,Garlic,Chennai,79.11,per_kg,Tamil Nadu
2023-10-04,Garlic,Chennai,74.89,per_kg,Tamil Nadu
2023-10-05,Garlic,Chennai,81.39,per_kg,Tamil Nadu
2023-10-06,Garlic,Chennai,78.77,per_kg,Tamil Nadu
2023-10-07,Garlic,Chennai,82.96,per_kg,Tamil Nadu
2023-10-08,Garlic,Chennai,71.98,per_kg,Tamil Nadu
2023-10-09,Garlic,Chennai,79.17,per_kg,Tamil Nadu
2023-10-10,Garlic,Chennai,75.76,per_kg,Tamil Nadu
2023-10-11,Garlic,Chennai,78.74,per_kg,Tamil Nadu
2023-10-12,Garlic,Chennai,72.3,per_kg,Tamil Nadu
2023-10-13,Garlic,Chennai,75.01,per_kg,Tamil Nadu
2023-10-14,Garlic,Chennai,77.79,per_kg,Tamil Nadu
2023-10-15,Garlic,Chennai,79.11,per_kg,Tamil Nadu
2023-10-16,Garlic,Chennai,75.39,per_kg,Tamil Nadu
2023-10-17,Garlic,Chennai,79.85,per_kg,Tamil Nadu
2023-10-18,Garlic,Chennai,85.18,per_kg,Tamil Nadu
2023-10-19,Garlic,Chennai,82.24,per_kg,Tamil Nadu
2023-10-20,Garlic,Chennai,80.67,per_kg,Tamil Nadu
2023-10-21,Garlic,Chennai,75.57,per_kg,Tamil Nadu
2023-10-22,Garlic,Chennai,81.62,per_kg,Tamil Nadu
2023-10-23,Garlic,Chennai,76.48,per_kg,Tamil Nadu
2023-10-24,Garlic,Chennai,82.31,per_kg,Tamil Nadu
2023-10-25,Garlic,Chennai,80.77,per_kg,Tamil Nadu
2023-10-26,Garlic,Chennai,76.32,per_kg,Tamil Nadu
2023-10-27,Garlic,Chennai,71.53,per_kg,Tamil Nadu
2023-10-28,Garlic,Chennai,79.73,per_kg,Tamil Nadu
2023-10-29,Garlic,Chennai,76.13,per_kg,Tamil Nadu
2023-10-30,Garlic,Chennai,82.57,per_kg,Tamil Nadu
2023-10-31,Garlic,Chennai,75.33,per_kg,Tamil Nadu
2023-11-01,Garlic,Chennai,78.6,per_kg,Tamil Nadu
2023-11-02,Garlic,Chennai,73.17,per_kg,Tamil Nadu
2023-11-03,Garlic,Chennai,80.86,per_kg,Tamil Nadu
2023-11-04,Garlic,Chennai,77.57,per_kg,Tamil Nadu
2023-11-05,Garlic,Chennai,75.13,per_kg,Tamil Nadu
2023-11-06,Garlic,Chennai,81.68,per_kg,Tamil Nadu
2023-11-07,Garlic,Chennai,86.06,per_kg,Tamil Nadu
2023-11-08,Garlic,Chennai,81.46,per_kg,Tamil Nadu
2023-11-09,Garlic,Chennai,87.13,per_kg,Tamil Nadu
2023-11-10,Garlic,Chennai,77.01,per_kg,Tamil Nadu
2023-11-11,Garlic,Chennai,83.82,per_kg,Tamil Nadu
2023-11-12,Garlic,Chennai,81.08,per_kg,Tamil Nadu
2023-11-13,Garlic,Chennai,84.27,per_kg,Tamil Nadu
2023-11-14,Garlic,Chennai,76.14,per_kg,Tamil Nadu
2023-11-15,Garlic,Chennai,84.61,per_kg,Tamil Nadu
2023-11-16,Garlic,Chennai,78.57,per_kg,Tamil Nadu
2023-11-17,Garlic,Chennai,78.43,per_kg,Tamil Nadu
2023-11-18,Garlic,Chennai,77.75,per_kg,Tamil Nadu
2023-11-19,Garlic,Chennai,85.73,per_kg,Tamil Nadu
2023-11-20,Garlic,Chennai,81.65,per_kg,Tamil Nadu
2023-11-21,Garlic,Chennai,82.57,per_kg,Tamil Nadu
2023-11-22,Garlic,Chennai,80.11,per_kg,Tamil Nadu
2023-11-23,Garlic,Chennai,85.89,per_kg,Tamil Nadu
2023-11-24,Garlic,Chennai,81.64,per_kg,Tamil Nadu
2023-11-25,Garlic,Chennai,82.57,per_kg,Tamil Nadu
2023-11-26,Garlic,Chennai,83.68,per_kg,Tamil Nadu
2023-11-27,Garlic,Chennai,82.07,per_kg,Tamil Nadu
2023-11-28,Garlic,Chennai,82.82,per_kg,Tamil Nadu
2023-11-29,Garlic,Chennai,83.53,per_kg,Tamil Nadu
2023-11-30,Garlic,Chennai,79.47,per_kg,Tamil Nadu
2023-12-01,Garlic,Chennai,83.62,per_kg,Tamil Nadu
2023-12-02,Garlic,Chennai,84.36,per_kg,Tamil Nadu
2023-12-03,Garlic,Chennai,86.52,per_kg,Tamil Nadu
2023-12-04,Garlic,Chennai,84.01,per_kg,Tamil Nadu
2023-12-05,Garlic,Chennai,87.04,per_kg,Tamil Nadu
2023-12-06,Garlic,Chennai,81.73,per_kg,Tamil Nadu
2023-12-07,Garlic,Chennai,85.35,per_kg,Tamil Nadu
2023-12-08,Garlic,Chennai,83.21,per_kg,Tamil Nadu
2023-12-09,Garlic,Chennai,85.4,per_kg,Tamil Nadu
2023-12-10,Garlic,Chennai,86.31,per_kg,Tamil Nadu
2023-12-11,Garlic,Chennai,86.01,per_kg,Tamil Nadu
2023-12-12,Garlic,Chennai,85.87,per_kg,Tamil Nadu
2023-12-13,Garlic,Chennai,87.38,per_kg,Tamil Nadu
2023-12-14,Garlic,Chennai,82.03,per_kg,Tamil Nadu
2023-12-15,Garlic,Chennai,85.15,per_kg,Tamil Nadu
2023-12-16,Garlic,Chennai,83.81,per_kg,Tamil Nadu
2023-12-17,Garlic,Chennai,90.0,per_kg,Tamil Nadu
2023-12-18,Garlic,Chennai,85.64,per_kg,Tamil Nadu
2023-12-19,Garlic,Chennai,84.25,per_kg,Tamil Nadu
2023-12-20,Garlic,Chennai,88.26,per_kg,Tamil Nadu
2023-12-21,Garlic,Chennai,91.01,per_kg,Tamil Nadu
2023-12-22,Garlic,Chennai,82.79,per_kg,Tamil Nadu
2023-12-23,Garlic,Chennai,90.04,per_kg,Tamil Nadu
2023-12-24,Garlic,Chennai,87.88,per_kg,Tamil Nadu
2023-12-25,Garlic,Chennai,88.69,per_kg,Tamil Nadu
2023-12-26,Garlic,Chennai,85.23,per_kg,Tamil Nadu
2023-12-27,Garlic,Chennai,88.06,per_kg,Tamil Nadu
2023-12-28,Garlic,Chennai,88.35,per_kg,Tamil Nadu
2023-12-29,Garlic,Chennai,89.0,per_kg,Tamil Nadu
2023-12-30,Garlic,Chennai,88.54,per_kg,Tamil Nadu
2023-12-31,Garlic,Chennai,80.53,per_kg,Tamil Nadu
2024-01-01,Garlic,Chennai,90.91,per_kg,Tamil Nadu
2024-01-02,Garlic,Chennai,93.8,per_kg,Tamil Nadu
2024-01-03,Garlic,Chennai,87.12,per_kg,Tamil Nadu
2024-01-04,Garlic,Chennai,87.15,per_kg,Tamil Nadu
2024-01-05,Garlic,Chennai,90.39,per_kg,Tamil Nadu
2024-01-06,Garlic,Chennai,85.12,per_kg,Tamil Nadu
2024-01-07,Garlic,Chennai,84.18,per_kg,Tamil Nadu
2024-01-08,Garlic,Chennai,93.8,per_kg,Tamil Nadu
2024-01-09,Garlic,Chennai,91.0,per_kg,Tamil Nadu
2024-01-10,Garlic,Chennai,89.72,per_kg,Tamil Nadu
2024-01-11,Garlic,Chennai,96.03,per_kg,Tamil Nadu
2024-01-12,Garlic,Chennai,93.48,per_kg,Tamil Nadu
2024-01-13,Garlic,Chennai,91.72,per_kg,Tamil Nadu
2024-01-14,Garlic,Chennai,91.21,per_kg,Tamil Nadu
2024-01-15,Garlic,Chennai,90.86,per_kg,Tamil Nadu
2024-01-16,Garlic,Chennai,88.98,per_kg,Tamil Nadu
2024-01-17,Garlic,Chennai,84.42,per_kg,Tamil Nadu
2024-01-18,Garlic,Chennai,92.2,per_kg,Tamil Nadu
2024-01-19,Garlic,Chennai,93.72,per_kg,Tamil Nadu
2024-01-20,Garlic,Chennai,97.82,per_kg,Tamil Nadu
2024-01-21,Garlic,Chennai,91.34,per_kg,Tamil Nadu
2024-01-22,Garlic,Chennai,94.04,per_kg,Tamil Nadu
2024-01-23,Garlic,Chennai,90.06,per_kg,Tamil Nadu
2024-01-24,Garlic,Chennai,92.5,per_kg,Tamil Nadu
2024-01-25,Garlic,Chennai,88.53,per_kg,Tamil Nadu
2024-01-26,Garlic,Chennai,88.78,per_kg,Tamil Nadu
2024-01-27,Garlic,Chennai,95.5,per_kg,Tamil Nadu
2024-01-28,Garlic,Chennai,92.33,per_kg,Tamil Nadu
2024-01-29,Garlic,Chennai,96.83,per_kg,Tamil Nadu
2024-01-30,Garlic,Chennai,88.89,per_kg,Tamil Nadu
2024-01-31,Garlic,Chennai,89.29,per_kg,Tamil Nadu
2024-02-01,Garlic,Chennai,95.97,per_kg,Tamil Nadu
2024-02-02,Garlic,Chennai,95.02,per_kg,Tamil Nadu
2024-02-03,Garlic,Chennai,94.98,per_kg,Tamil Nadu
