date,commodity,market,price,unit,state
2023-02-12,Rice,Chennai,47.39,per_kg,Tamil Nadu
2023-02-13,Rice,Chennai,47.84,per_kg,Tamil Nadu
2023-02-14,Rice,Chennai,48.32,per_kg,Tamil Nadu
2023-02-15,Rice,Chennai,48.48,per_kg,Tamil Nadu
2023-02-16,Rice,Chennai,49.36,per_kg,Tamil Nadu
2023-02-17,Rice,Chennai,47.96,per_kg,Tamil Nadu
2023-02-18,Rice,Chennai,48.74,per_kg,Tamil Nadu
2023-02-19,Rice,Chennai,49.23,per_kg,Tamil Nadu
2023-02-20,Rice,Chennai,48.79,per_kg,Tamil Nadu
2023-02-21,Rice,Chennai,49.08,per_kg,Tamil Nadu
2023-02-22,Rice,Chennai,48.85,per_kg,Tamil Nadu
2023-02-23,Rice,Chennai,49.42,per_kg,Tamil Nadu
2023-02-24,Rice,Chennai,49.98,per_kg,Tamil Nadu
2023-02-25,Rice,Chennai,50.66,per_kg,Tamil Nadu
2023-02-26,Rice,Chennai,48.92,per_kg,Tamil Nadu
2023-02-27,Rice,Chennai,49.75,per_kg,Tamil Nadu
2023-02-28,Rice,Chennai,49.25,per_kg,Tamil Nadu
2023-03-01,Rice,Chennai,47.0,per_kg,Tamil Nadu
2023-03-01,Rice,Chennai,49.43,per_kg,Tamil Nadu
2023-03-02,Rice,Chennai,48.0,per_kg,Tamil Nadu
2023-03-02,Rice,Chennai,49.99,per_kg,Tamil Nadu
2023-03-03,Rice,Chennai,49.0,per_kg,Tamil Nadu
2023-03-03,Rice,Chennai,49.79,per_kg,Tamil Nadu
2023-03-04,Rice,Chennai,48.0,per_kg,Tamil Nadu
2023-03-04,Rice,Chennai,50.08,per_kg,Tamil Nadu
2023-03-05,Rice,Chennai,50.0,per_kg,Tamil Nadu
2023-03-05,Rice,Chennai,48.99,per_kg,Tamil Nadu
2023-03-06,Rice,Chennai,49.68,per_kg,Tamil Nadu
2023-03-07,Rice,Chennai,49.57,per_kg,Tamil Nadu
2023-03-08,Rice,Chennai,49.77,per_kg,Tamil Nadu
2023-03-09,Rice,Chennai,49.62,per_kg,Tamil Nadu
2023-03-10,Rice,Chennai,49.65,per_kg,Tamil Nadu
2023-03-11,Rice,Chennai,49.18,per_kg,Tamil Nadu
2023-03-12,Rice,Chennai,49.95,per_kg,Tamil Nadu
2023-03-13,Rice,Chennai,49.86,per_kg,Tamil Nadu
2023-03-14,Rice,Chennai,49.31,per_kg,Tamil Nadu
2023-03-15,Rice,Chennai,50.51,per_kg,Tamil Nadu
2023-03-16,Rice,Chennai,49.44,per_kg,Tamil Nadu
2023-03-17,Rice,Chennai,49.66,per_kg,Tamil Nadu
2023-03-18,Rice,Chennai,50.0,per_kg,Tamil Nadu
2023-03-19,Rice,Chennai,49.22,per_kg,Tamil Nadu
2023-03-20,Rice,Chennai,49.94,per_kg,Tamil Nadu
2023-03-21,Rice,Chennai,49.74,per_kg,Tamil Nadu
2023-03-22,Rice,Chennai,50.43,per_kg,Tamil Nadu
2023-03-23,Rice,Chennai,50.01,per_kg,Tamil Nadu
2023-03-24,Rice,Chennai,49.93,per_kg,Tamil Nadu
2023-03-25,Rice,Chennai,49.89,per_kg,Tamil Nadu
2023-03-26,Rice,Chennai,48.51,per_kg,Tamil Nadu
2023-03-27,Rice,Chennai,50.95,per_kg,Tamil Nadu
2023-03-28,Rice,Chennai,50.53,per_kg,Tamil Nadu
2023-03-29,Rice,Chennai,49.46,per_kg,Tamil Nadu
2023-03-30,Rice,Chennai,48.42,per_kg,Tamil Nadu
2023-03-31,Rice,Chennai,49.76,per_kg,Tamil Nadu
2023-04-01,Rice,Chennai,50.24,per_kg,Tamil Nadu
2023-04-02,Rice,Chennai,50.7,per_kg,Tamil Nadu
2023-04-03,Rice,Chennai,49.57,per_kg,Tamil Nadu
2023-04-04,Rice,Chennai,50.17,per_kg,Tamil Nadu
2023-04-05,Rice,Chennai,49.91,per_kg,Tamil Nadu
2023-04-06,Rice,Chennai,49.61,per_kg,Tamil Nadu
2023-04-07,Rice,Chennai,49.28,per_kg,Tamil Nadu
2023-04-08,Rice,Chennai,49.02,per_kg,Tamil Nadu
2023-04-09,Rice,Chennai,50.11,per_kg,Tamil Nadu
2023-04-10,Rice,Chennai,50.52,per_kg,Tamil Nadu
2023-04-11,Rice,Chennai,51.12,per_kg,Tamil Nadu
2023-04-12,Rice,Chennai,50.64,per_kg,Tamil Nadu
2023-04-13,Rice,Chennai,50.23,per_kg,Tamil Nadu
2023-04-14,Rice,Chennai,49.89,per_kg,Tamil Nadu
2023-04-15,Rice,Chennai,49.19,per_kg,Tamil Nadu
2023-04-16,Rice,Chennai,50.6,per_kg,Tamil Nadu
2023-04-17,Rice,Chennai,49.82,per_kg,Tamil Nadu
2023-04-18,Rice,Chennai,49.4,per_kg,Tamil Nadu
2023-04-19,Rice,Chennai,50.32,per_kg,Tamil Nadu
2023-04-20,Rice,Chennai,49.15,per_kg,Tamil Nadu
2023-04-21,Rice,Chennai,51.27,per_kg,Tamil Nadu
2023-04-22,Rice,Chennai,49.65,per_kg,Tamil Nadu
2023-04-23,Rice,Chennai,49.86,per_kg,Tamil Nadu
2023-04-24,Rice,Chennai,48.78,per_kg,Tamil Nadu
2023-04-25,Rice,Chennai,49.42,per_kg,Tamil Nadu
2023-04-26,Rice,Chennai,50.7,per_kg,Tamil Nadu
2023-04-27,Rice,Chennai,49.17,per_kg,Tamil Nadu
2023-04-28,Rice,Chennai,50.51,per_kg,Tamil Nadu
2023-04-29,Rice,Chennai,49.95,per_kg,Tamil Nadu
2023-04-30,Rice,Chennai,49.58,per_kg,Tamil Nadu
2023-05-01,Rice,Chennai,50.3,per_kg,Tamil Nadu
2023-05-02,Rice,Chennai,50.03,per_kg,Tamil Nadu
2023-05-03,Rice,Chennai,48.85,per_kg,Tamil Nadu
2023-05-04,Rice,Chennai,49.99,per_kg,Tamil Nadu
2023-05-05,Rice,Chennai,48.94,per_kg,Tamil Nadu
2023-05-06,Rice,Chennai,50.35,per_kg,Tamil Nadu
2023-05-07,Rice,Chennai,50.0,per_kg,Tamil Nadu
2023-05-08,Rice,Chennai,49.03,per_kg,Tamil Nadu
2023-05-09,Rice,Chennai,50.03,per_kg,Tamil Nadu
2023-05-10,Rice,Chennai,49.73,per_kg,Tamil Nadu
2023-05-11,Rice,Chennai,50.29,per_kg,Tamil Nadu
2023-05-12,Rice,Chennai,50.02,per_kg,Tamil Nadu
2023-05-13,Rice,Chennai,49.09,per_kg,Tamil Nadu
2023-05-14,Rice,Chennai,49.73,per_kg,Tamil Nadu
2023-05-15,Rice,Chennai,49.56,per_kg,Tamil Nadu
2023-05-16,Rice,Chennai,50.71,per_kg,Tamil Nadu
2023-05-17,Rice,Chennai,49.5,per_kg,Tamil Nadu
2023-05-18,Rice,Chennai,50.66,per_kg,Tamil Nadu
2023-05-19,Rice,Chennai,50.67,per_kg,Tamil Nadu
2023-05-20,Rice,Chennai,49.02,per_kg,Tamil Nadu
2023-05-21,Rice,Chennai,50.45,per_kg,Tamil Nadu
2023-05-22,Rice,Chennai,49.68,per_kg,Tamil Nadu
2023-05-23,Rice,Chennai,48.92,per_kg,Tamil Nadu
2023-05-24,Rice,Chennai,49.05,per_kg,Tamil Nadu
2023-05-25,Rice,Chennai,50.19,per_kg,Tamil Nadu
2023-05-26,Rice,Chennai,49.34,per_kg,Tamil Nadu
2023-05-27,Rice,Chennai,51.52,per_kg,Tamil Nadu
2023-05-28,Rice,Chennai,49.32,per_kg,Tamil Nadu
2023-05-29,Rice,Chennai,49.82,per_kg,Tamil Nadu
2023-05-30,Rice,Chennai,50.26,per_kg,Tamil Nadu
2023-05-31,Rice,Chennai,50.22,per_kg,Tamil Nadu
2023-06-01,Rice,Chennai,49.37,per_kg,Tamil Nadu
2023-06-02,Rice,Chennai,49.48,per_kg,Tamil Nadu
2023-06-03,Rice,Chennai,50.0,per_kg,Tamil Nadu
2023-06-04,Rice,Chennai,50.12,per_kg,Tamil Nadu
2023-06-05,Rice,Chennai,49.11,per_kg,Tamil Nadu
2023-06-06,Rice,Chennai,50.06,per_kg,Tamil Nadu
2023-06-07,Rice,Chennai,48.76,per_kg,Tamil Nadu
2023-06-08,Rice,Chennai,49.67,per_kg,Tamil Nadu
2023-06-09,Rice,Chennai,50.31,per_kg,Tamil Nadu
2023-06-10,Rice,Chennai,49.65,per_kg,Tamil Nadu
2023-06-11,Rice,Chennai,48.46,per_kg,Tamil Nadu
2023-06-12,Rice,Chennai,49.35,per_kg,Tamil Nadu
2023-06-13,Rice,Chennai,48.83,per_kg,Tamil Nadu
2023-06-14,Rice,Chennai,49.77,per_kg,Tamil Nadu
2023-06-15,Rice,Chennai,49.31,per_kg,Tamil Nadu
2023-06-16,Rice,Chennai,49.4,per_kg,Tamil Nadu
2023-06-17,Rice,Chennai,49.92,per_kg,Tamil Nadu
2023-06-18,Rice,Chennai,48.99,per_kg,Tamil Nadu
2023-06-19,Rice,Chennai,48.46,per_kg,Tamil Nadu
2023-06-20,Rice,Chennai,48.61,per_kg,Tamil Nadu
2023-06-21,Rice,Chennai,49.4,per_kg,Tamil Nadu
2023-06-22,Rice,Chennai,48.85,per_kg,Tamil Nadu
2023-06-23,Rice,Chennai,49.4,per_kg,Tamil Nadu
2023-06-24,Rice,Chennai,49.14,per_kg,Tamil Nadu
2023-06-25,Rice,Chennai,50.56,per_kg,Tamil Nadu
2023-06-26,Rice,Chennai,48.73,per_kg,Tamil Nadu
2023-06-27,Rice,Chennai,47.64,per_kg,Tamil Nadu
2023-06-28,Rice,Chennai,48.81,per_kg,Tamil Nadu
2023-06-29,Rice,Chennai,48.41,per_kg,Tamil Nadu
2023-06-30,Rice,Chennai,49.11,per_kg,Tamil Nadu
2023-07-01,Rice,Chennai,48.42,per_kg,Tamil Nadu
2023-07-02,Rice,Chennai,48.35,per_kg,Tamil Nadu
2023-07-03,Rice,Chennai,49.59,per_kg,Tamil Nadu
2023-07-04,Rice,Chennai,49.06,per_kg,Tamil Nadu
2023-07-05,Rice,Chennai,48.24,per_kg,Tamil Nadu
2023-07-06,Rice,Chennai,48.21,per_kg,Tamil Nadu
2023-07-07,Rice,Chennai,47.22,per_kg,Tamil Nadu
2023-07-08,Rice,Chennai,49.38,per_kg,Tamil Nadu
2023-07-09,Rice,Chennai,48.36,per_kg,Tamil Nadu
2023-07-10,Rice,Chennai,49.1,per_kg,Tamil Nadu
2023-07-11,Rice,Chennai,48.26,per_kg,Tamil Nadu
2023-07-12,Rice,Chennai,49.03,per_kg,Tamil Nadu
2023-07-13,Rice,Chennai,48.94,per_kg,Tamil Nadu
2023-07-14,Rice,Chennai,48.66,per_kg,Tamil Nadu
2023-07-15,Rice,Chennai,47.73,per_kg,Tamil Nadu
2023-07-16,Rice,Chennai,47.86,per_kg,Tamil Nadu
2023-07-17,Rice,Chennai,47.48,per_kg,Tamil Nadu
2023-07-18,Rice,Chennai,48.26,per_kg,Tamil Nadu
2023-07-19,Rice,Chennai,48.01,per_kg,Tamil Nadu
2023-07-20,Rice,Chennai,48.37,per_kg,Tamil Nadu
2023-07-21,Rice,Chennai,48.14,per_kg,Tamil Nadu
2023-07-22,Rice,Chennai,48.8,per_kg,Tamil Nadu
2023-07-23,Rice,Chennai,49.49,per_kg,Tamil Nadu
2023-07-24,Rice,Chennai,48.28,per_kg,Tamil Nadu
2023-07-25,Rice,Chennai,48.67,per_kg,Tamil Nadu
2023-07-26,Rice,Chennai,47.59,per_kg,Tamil Nadu
2023-07-27,Rice,Chennai,48.69,per_kg,Tamil Nadu
2023-07-28,Rice,Chennai,49.04,per_kg,Tamil Nadu
2023-07-29,Rice,Chennai,48.5,per_kg,Tamil Nadu
2023-07-30,Rice,Chennai,47.5,per_kg,Tamil Nadu
2023-07-31,Rice,Chennai,47.96,per_kg,Tamil Nadu
2023-08-01,Rice,Chennai,48.37,per_kg,Tamil Nadu
2023-08-02,Rice,Chennai,48.51,per_kg,Tamil Nadu
2023-08-03,Rice,Chennai,48.75,per_kg,Tamil Nadu
2023-08-04,Rice,Chennai,48.73,per_kg,Tamil Nadu
2023-08-05,Rice,Chennai,47.59,per_kg,Tamil Nadu
2023-08-06,Rice,Chennai,47.47,per_kg,Tamil Nadu
2023-08-07,Rice,Chennai,48.5,per_kg,Tamil Nadu
2023-08-08,Rice,Chennai,48.22,per_kg,Tamil Nadu
2023-08-09,Rice,Chennai,47.77,per_kg,Tamil Nadu
2023-08-10,Rice,Chennai,49.0,per_kg,Tamil Nadu
2023-08-11,Rice,Chennai,47.44,per_kg,Tamil Nadu
2023-08-12,Rice,Chennai,48.21,per_kg,Tamil Nadu
2023-08-13,Rice,Chennai,47.08,per_kg,Tamil Nadu
2023-08-14,Rice,Chennai,47.56,per_kg,Tamil Nadu
2023-08-15,Rice,Chennai,48.36,per_kg,Tamil Nadu
2023-08-16,Rice,Chennai,49.63,per_kg,Tamil Nadu
2023-08-17,Rice,Chennai,46.51,per_kg,Tamil Nadu
2023-08-18,Rice,Chennai,49.06,per_kg,Tamil Nadu
2023-08-19,Rice,Chennai,47.85,per_kg,Tamil Nadu
2023-08-20,Rice,Chennai,46.85,per_kg,Tamil Nadu
2023-08-21,Rice,Chennai,47.84,per_kg,Tamil Nadu
2023-08-22,Rice,Chennai,47.6,per_kg,Tamil Nadu
2023-08-23,Rice,Chennai,48.5,per_kg,Tamil Nadu
2023-08-24,Rice,Chennai,48.27,per_kg,Tamil Nadu
2023-08-25,Rice,Chennai,47.64,per_kg,Tamil Nadu
2023-08-26,Rice,Chennai,47.3,per_kg,Tamil Nadu
2023-08-27,Rice,Chennai,48.15,per_kg,Tamil Nadu
2023-08-28,Rice,Chennai,47.1,per_kg,Tamil Nadu
2023-08-29,Rice,Chennai,48.25,per_kg,Tamil Nadu
2023-08-30,Rice,Chennai,47.0,per_kg,Tamil Nadu
2023-08-31,Rice,Chennai,48.04,per_kg,Tamil Nadu
2023-09-01,Rice,Chennai,47.49,per_kg,Tamil Nadu
2023-09-02,Rice,Chennai,47.6,per_kg,Tamil Nadu
2023-09-03,Rice,Chennai,47.82,per_kg,Tamil Nadu
2023-09-04,Rice,Chennai,46.41,per_kg,Tamil Nadu
2023-09-05,Rice,Chennai,48.27,per_kg,Tamil Nadu
2023-09-06,Rice,Chennai,47.86,per_kg,Tamil Nadu
2023-09-07,Rice,Chennai,47.89,per_kg,Tamil Nadu
2023-09-08,Rice,Chennai,48.03,per_kg,Tamil Nadu
2023-09-09,Rice,Chennai,47.53,per_kg,Tamil Nadu
2023-09-10,Rice,Chennai,47.26,per_kg,Tamil Nadu
2023-09-11,Rice,Chennai,47.4,per_kg,Tamil Nadu
2023-09-12,Rice,Chennai,47.04,per_kg,Tamil Nadu
2023-09-13,Rice,Chennai,48.74,per_kg,Tamil Nadu
2023-09-14,Rice,Chennai,48.67,per_kg,Tamil Nadu
2023-09-15,Rice,Chennai,48.79,per_kg,Tamil Nadu
2023-09-16,Rice,Chennai,47.14,per_kg,Tamil Nadu
2023-09-17,Rice,Chennai,48.35,per_kg,Tamil Nadu
2023-09-18,Rice,Chennai,48.39,per_kg,Tamil Nadu
2023-09-19,Rice,Chennai,46.31,per_kg,Tamil Nadu
2023-09-20,Rice,Chennai,46.38,per_kg,Tamil Nadu
2023-09-21,Rice,Chennai,47.32,per_kg,Tamil Nadu
2023-09-22,Rice,Chennai,48.12,per_kg,Tamil Nadu
2023-09-23,Rice,Chennai,47.72,per_kg,Tamil Nadu
2023-09-24,Rice,Chennai,48.56,per_kg,Tamil Nadu
2023-09-25,Rice,Chennai,47.73,per_kg,Tamil Nadu
2023-09-26,Rice,Chennai,47.54,per_kg,Tamil Nadu
2023-09-27,Rice,Chennai,46.6,per_kg,Tamil Nadu
2023-09-28,Rice,Chennai,47.82,per_kg,Tamil Nadu
2023-09-29,Rice,Chennai,48.62,per_kg,Tamil Nadu
2023-09-30,Rice,Chennai,47.2,per_kg,Tamil Nadu
2023-10-01,Rice,Chennai,46.96,per_kg,Tamil Nadu
2023-10-02,Rice,Chennai,48.43,per_kg,Tamil Nadu
2023-10-03,Rice,Chennai,47.79,per_kg,Tamil Nadu
2023-10-04,Rice,Chennai,46.53,per_kg,Tamil Nadu
2023-10-05,Rice,Chennai,47.44,per_kg,Tamil Nadu
2023-10-06,Rice,Chennai,47.8,per_kg,Tamil Nadu
2023-10-07,Rice,Chennai,47.94,per_kg,Tamil Nadu
2023-10-08,Rice,Chennai,47.9,per_kg,Tamil Nadu
2023-10-09,Rice,Chennai,47.41,per_kg,Tamil Nadu
2023-10-10,Rice,Chennai,47.68,per_kg,Tamil Nadu
2023-10-11,Rice,Chennai,48.16,per_kg,Tamil Nadu
2023-10-12,Rice,Chennai,48.77,per_kg,Tamil Nadu
2023-10-13,Rice,Chennai,48.15,per_kg,Tamil Nadu
2023-10-14,Rice,Chennai,46.93,per_kg,Tamil Nadu
2023-10-15,Rice,Chennai,47.7,per_kg,Tamil Nadu
2023-10-16,Rice,Chennai,47.65,per_kg,Tamil Nadu
2023-10-17,Rice,Chennai,48.5,per_kg,Tamil Nadu
2023-10-18,Rice,Chennai,48.25,per_kg,Tamil Nadu
2023-10-19,Rice,Chennai,48.72,per_kg,Tamil Nadu
2023-10-20,Rice,Chennai,48.48,per_kg,Tamil Nadu
2023-10-21,Rice,Chennai,47.41,per_kg,Tamil Nadu
2023-10-22,Rice,Chennai,48.71,per_kg,Tamil Nadu
2023-10-23,Rice,Chennai,48.32,per_kg,Tamil Nadu
2023-10-24,Rice,Chennai,49.28,per_kg,Tamil Nadu
2023-10-25,Rice,Chennai,48.84,per_kg,Tamil Nadu
2023-10-26,Rice,Chennai,48.04,per_kg,Tamil Nadu
2023-10-27,Rice,Chennai,47.5,per_kg,Tamil Nadu
2023-10-28,Rice,Chennai,48.22,per_kg,Tamil Nadu
2023-10-29,Rice,Chennai,48.36,per_kg,Tamil Nadu
2023-10-30,Rice,Chennai,47.34,per_kg,Tamil Nadu
2023-10-31,Rice,Chennai,47.68,per_kg,Tamil Nadu
2023-11-01,Rice,Chennai,48.37,per_kg,Tamil Nadu
2023-11-02,Rice,Chennai,47.92,per_kg,Tamil Nadu
2023-11-03,Rice,Chennai,47.76,per_kg,Tamil Nadu
2023-11-04,Rice,Chennai,47.92,per_kg,Tamil Nadu
2023-11-05,Rice,Chennai,49.33,per_kg,Tamil Nadu
2023-11-06,Rice,Chennai,48.33,per_kg,Tamil Nadu
2023-11-07,Rice,Chennai,48.18,per_kg,Tamil Nadu
2023-11-08,Rice,Chennai,48.81,per_kg,Tamil Nadu
2023-11-09,Rice,Chennai,48.19,per_kg,Tamil Nadu
2023-11-10,Rice,Chennai,48.51,per_kg,Tamil Nadu
2023-11-11,Rice,Chennai,49.24,per_kg,Tamil Nadu
2023-11-12,Rice,Chennai,48.23,per_kg,Tamil Nadu
2023-11-13,Rice,Chennai,48.38,per_kg,Tamil Nadu
2023-11-14,Rice,Chennai,49.21,per_kg,Tamil Nadu
2023-11-15,Rice,Chennai,48.72,per_kg,Tamil Nadu
2023-11-16,Rice,Chennai,49.56,per_kg,Tamil Nadu
2023-11-17,Rice,Chennai,48.2,per_kg,Tamil Nadu
2023-11-18,Rice,Chennai,49.06,per_kg,Tamil Nadu
2023-11-19,Rice,Chennai,47.96,per_kg,Tamil Nadu
2023-11-20,Rice,Chennai,47.62,per_kg,Tamil Nadu
2023-11-21,Rice,Chennai,49.09,per_kg,Tamil Nadu
2023-11-22,Rice,Chennai,49.05,per_kg,Tamil Nadu
2023-11-23,Rice,Chennai,49.73,per_kg,Tamil Nadu
2023-11-24,Rice,Chennai,48.61,per_kg,Tamil Nadu
2023-11-25,Rice,Chennai,48.95,per_kg,Tamil Nadu
2023-11-26,Rice,Chennai,48.23,per_kg,Tamil Nadu
2023-11-27,Rice,Chennai,49.47,per_kg,Tamil Nadu
2023-11-28,Rice,Chennai,49.48,per_kg,Tamil Nadu
2023-11-29,Rice,Chennai,48.84,per_kg,Tamil Nadu
2023-11-30,Rice,Chennai,48.63,per_kg,Tamil Nadu
2023-12-01,Rice,Chennai,50.09,per_kg,Tamil Nadu
2023-12-02,Rice,Chennai,49.92,per_kg,Tamil Nadu
2023-12-03,Rice,Chennai,49.62,per_kg,Tamil Nadu
2023-12-04,Rice,Chennai,51.42,per_kg,Tamil Nadu
2023-12-05,Rice,Chennai,50.16,per_kg,Tamil Nadu
2023-12-06,Rice,Chennai,49.33,per_kg,Tamil Nadu
2023-12-07,Rice,Chennai,48.71,per_kg,Tamil Nadu
2023-12-08,Rice,Chennai,49.83,per_kg,Tamil Nadu
2023-12-09,Rice,Chennai,49.38,per_kg,Tamil Nadu
2023-12-10,Rice,Chennai,49.1,per_kg,Tamil Nadu
2023-12-11,Rice,Chennai,49.62,per_kg,Tamil Nadu
2023-12-12,Rice,Chennai,49.27,per_kg,Tamil Nadu
2023-12-13,Rice,Chennai,48.77,per_kg,Tamil Nadu
2023-12-14,Rice,Chennai,49.19,per_kg,Tamil Nadu
2023-12-15,Rice,Chennai,50.16,per_kg,Tamil Nadu
2023-12-16,Rice,Chennai,49.89,per_kg,Tamil Nadu
2023-12-17,Rice,Chennai,49.91,per_kg,Tamil Nadu
2023-12-18,Rice,Chennai,49.23,per_kg,Tamil Nadu
2023-12-19,Rice,Chennai,50.22,per_kg,Tamil Nadu
2023-12-20,Rice,Chennai,49.67,per_kg,Tamil Nadu
2023-12-21,Rice,Chennai,49.63,per_kg,Tamil Nadu
2023-12-22,Rice,Chennai,49.34,per_kg,Tamil Nadu
2023-12-23,Rice,Chennai,50.08,per_kg,Tamil Nadu
2023-12-24,Rice,Chennai,51.08,per_kg,Tamil Nadu
2023-12-25,Rice,Chennai,50.63,per_kg,Tamil Nadu
2023-12-26,Rice,Chennai,51.09,per_kg,Tamil Nadu
2023-12-27,Rice,Chennai,51.24,per_kg,Tamil Nadu
2023-12-28,Rice,Chennai,51.32,per_kg,Tamil Nadu
2023-12-29,Rice,Chennai,50.27,per_kg,Tamil Nadu
2023-12-30,Rice,Chennai,50.61,per_kg,Tamil Nadu
2023-12-31,Rice,Chennai,50.76,per_kg,Tamil Nadu
2024-01-01,Rice,Chennai,50.28,per_kg,Tamil Nadu
2024-01-02,Rice,Chennai,51.3,per_kg,Tamil Nadu
2024-01-03,Rice,Chennai,51.19,per_kg,Tamil Nadu
2024-01-04,Rice,Chennai,51.09,per_kg,Tamil Nadu
2024-01-05,Rice,Chennai,50.15,per_kg,Tamil Nadu
2024-01-06,Rice,Chennai,50.72,per_kg,Tamil Nadu
2024-01-07,Rice,Chennai,50.29,per_kg,Tamil Nadu
2024-01-08,Rice,Chennai,50.53,per_kg,Tamil Nadu
2024-01-09,Rice,Chennai,51.97,per_kg,Tamil Nadu
2024-01-10,Rice,Chennai,51.21,per_kg,Tamil Nadu
2024-01-11,Rice,Chennai,51.06,per_kg,Tamil Nadu
2024-01-12,Rice,Chennai,49.59,per_kg,Tamil Nadu
2024-01-13,Rice,Chennai,51.53,per_kg,Tamil Nadu
2024-01-14,Rice,Chennai,51.11,per_kg,Tamil Nadu
2024-01-15,Rice,Chennai,52.39,per_kg,Tamil Nadu
2024-01-16,Rice,Chennai,51.31,per_kg,Tamil Nadu
2024-01-17,Rice,Chennai,51.53,per_kg,Tamil Nadu
2024-01-18,Rice,Chennai,51.11,per_kg,Tamil Nadu
2024-01-19,Rice,Chennai,51.47,per_kg,Tamil Nadu
2024-01-20,Rice,Chennai,51.82,per_kg,Tamil Nadu
2024-01-21,Rice,Chennai,51.57,per_kg,Tamil Nadu
2024-01-22,Rice,Chennai,52.22,per_kg,Tamil Nadu
2024-01-23,Rice,Chennai,51.82,per_kg,Tamil Nadu
2024-01-24,Rice,Chennai,51.1,per_kg,Tamil Nadu
2024-01-25,Rice,Chennai,52.63,per_kg,Tamil Nadu
2024-01-26,Rice,Chennai,51.29,per_kg,Tamil Nadu
2024-01-27,Rice,Chennai,51.83,per_kg,Tamil Nadu
2024-01-28,Rice,Chennai,51.78,per_kg,Tamil Nadu
2024-01-29,Rice,Chennai,52.34,per_kg,Tamil Nadu
2024-01-30,Rice,Chennai,52.54,per_kg,Tamil Nadu
