date,commodity,market,price,unit,state
2023-03-10,Banana,Chennai,37.69,per_kg,Tamil Nadu
2023-03-11,Banana,Chennai,40.12,per_kg,Tamil Nadu
2023-03-12,Banana,Chennai,38.68,per_kg,Tamil Nadu
2023-03-13,Banana,Chennai,38.73,per_kg,Tamil Nadu
2023-03-14,Banana,Chennai,38.66,per_kg,Tamil Nadu
2023-03-15,Banana,Chennai,38.78,per_kg,Tamil Nadu
2023-03-16,Banana,Chennai,38.22,per_kg,Tamil Nadu
2023-03-17,Banana,Chennai,38.86,per_kg,Tamil Nadu
2023-03-18,Banana,Chennai,38.93,per_kg,Tamil Nadu
2023-03-19,Banana,Chennai,39.12,per_kg,Tamil Nadu
2023-03-20,Banana,Chennai,39.31,per_kg,Tamil Nadu
2023-03-21,Banana,Chennai,39.8,per_kg,Tamil Nadu
2023-03-22,Banana,Chennai,39.49,per_kg,Tamil Nadu
2023-03-23,Banana,Chennai,38.42,per_kg,Tamil Nadu
2023-03-24,Banana,Chennai,39.01,per_kg,Tamil Nadu
2023-03-25,Banana,Chennai,38.18,per_kg,Tamil Nadu
2023-03-26,Banana,Chennai,39.22,per_kg,Tamil Nadu
2023-03-27,Banana,Chennai,37.87,per_kg,Tamil Nadu
2023-03-28,Banana,Chennai,39.16,per_kg,Tamil Nadu
2023-03-29,Banana,Chennai,40.49,per_kg,Tamil Nadu
2023-03-30,Banana,Chennai,37.45,per_kg,Tamil Nadu
2023-03-31,Banana,Chennai,38.91,per_kg,Tamil Nadu
2023-04-01,Banana,Chennai,40.16,per_kg,Tamil Nadu
2023-04-02,Banana,Chennai,39.09,per_kg,Tamil Nadu
2023-04-03,Banana,Chennai,38.9,per_kg,Tamil Nadu
2023-04-04,Banana,Chennai,39.51,per_kg,Tamil Nadu
2023-04-05,Banana,Chennai,38.78,per_kg,Tamil Nadu
2023-04-06,Banana,Chennai,38.34,per_kg,Tamil Nadu
2023-04-07,Banana,Chennai,37.78,per_kg,Tamil Nadu
2023-04-08,Banana,Chennai,38.56,per_kg,Tamil Nadu
2023-04-09,Banana,Chennai,38.72,per_kg,Tamil Nadu
2023-04-10,Banana,Chennai,39.27,per_kg,Tamil Nadu
2023-04-11,Banana,Chennai,38.79,per_kg,Tamil Nadu
2023-04-12,Banana,Chennai,40.03,per_kg,Tamil Nadu
2023-04-13,Banana,Chennai,40.41,per_kg,Tamil Nadu
2023-04-14,Banana,Chennai,39.07,per_kg,Tamil Nadu
2023-04-15,Banana,Chennai,40.43,per_kg,Tamil Nadu
2023-04-16,Banana,Chennai,41.15,per_kg,Tamil Nadu
2023-04-17,Banana,Chennai,37.43,per_kg,Tamil Nadu
2023-04-18,Banana,Chennai,38.74,per_kg,Tamil Nadu
2023-04-19,Banana,Chennai,39.14,per_kg,Tamil Nadu
2023-04-20,Banana,Chennai,40.51,per_kg,Tamil Nadu
2023-04-21,Banana,Chennai,37.86,per_kg,Tamil Nadu
2023-04-22,Banana,Chennai,37.69,per_kg,Tamil Nadu
2023-04-23,Banana,Chennai,38.39,per_kg,Tamil Nadu
2023-04-24,Banana,Chennai,39.24,per_kg,Tamil Nadu
2023-04-25,Banana,Chennai,39.05,per_kg,Tamil Nadu
2023-04-26,Banana,Chennai,39.01,per_kg,Tamil Nadu
2023-04-27,Banana,Chennai,37.22,per_kg,Tamil Nadu
2023-04-28,Banana,Chennai,38.6,per_kg,Tamil Nadu
2023-04-29,Banana,Chennai,39.82,per_kg,Tamil Nadu
2023-04-30,Banana,Chennai,38.66,per_kg,Tamil Nadu
2023-05-01,Banana,Chennai,40.19,per_kg,Tamil Nadu
2023-05-02,Banana,Chennai,38.8,per_kg,Tamil Nadu
2023-05-03,Banana,Chennai,39.27,per_kg,Tamil Nadu
2023-05-04,Banana,Chennai,37.89,per_kg,Tamil Nadu
2023-05-05,Banana,Chennai,40.07,per_kg,Tamil Nadu
2023-05-06,Banana,Chennai,39.0,per_kg,Tamil Nadu
2023-05-07,Banana,Chennai,37.5,per_kg,Tamil Nadu
2023-05-08,Banana,Chennai,40.04,per_kg,Tamil Nadu
2023-05-09,Banana,Chennai,40.04,per_kg,Tamil Nadu
2023-05-10,Banana,Chennai,38.4,per_kg,Tamil Nadu
2023-05-11,Banana,Chennai,39.22,per_kg,Tamil Nadu
2023-05-12,Banana,Chennai,40.13,per_kg,Tamil Nadu
2023-05-13,Banana,Chennai,38.39,per_kg,Tamil Nadu
2023-05-14,Banana,Chennai,38.57,per_kg,Tamil Nadu
2023-05-15,Banana,Chennai,38.73,per_kg,Tamil Nadu
2023-05-16,Banana,Chennai,40.31,per_kg,Tamil Nadu
2023-05-17,Banana,Chennai,39.1,per_kg,Tamil Nadu
2023-05-18,Banana,Chennai,39.02,per_kg,Tamil Nadu
2023-05-19,Banana,Chennai,37.98,per_kg,Tamil Nadu
2023-05-20,Banana,Chennai,35.81,per_kg,Tamil Nadu
2023-05-21,Banana,Chennai,38.28,per_kg,Tamil Nadu
2023-05-22,Banana,Chennai,37.66,per_kg,Tamil Nadu
2023-05-23,Banana,Chennai,38.57,per_kg,Tamil Nadu
2023-05-24,Banana,Chennai,38.33,per_kg,Tamil Nadu
2023-05-25,Banana,Chennai,36.12,per_kg,Tamil Nadu
2023-05-26,Banana,Chennai,37.36,per_kg,Tamil Nadu
2023-05-27,Banana,Chennai,38.45,per_kg,Tamil Nadu
2023-05-28,Banana,Chennai,39.3,per_kg,Tamil Nadu
2023-05-29,Banana,Chennai,39.97,per_kg,Tamil Nadu
2023-05-30,Banana,Chennai,40.41,per_kg,Tamil Nadu
2023-05-31,Banana,Chennai,39.23,per_kg,Tamil Nadu
2023-06-01,Banana,Chennai,37.68,per_kg,Tamil Nadu
2023-06-02,Banana,Chennai,37.17,per_kg,Tamil Nadu
2023-06-03,Banana,Chennai,36.73,per_kg,Tamil Nadu
2023-06-04,Banana,Chennai,38.28,per_kg,Tamil Nadu
2023-06-05,Banana,Chennai,37.79,per_kg,Tamil Nadu
2023-06-06,Banana,Chennai,37.35,per_kg,Tamil Nadu
2023-06-07,Banana,Chennai,36.84,per_kg,Tamil Nadu
2023-06-08,Banana,Chennai,37.93,per_kg,Tamil Nadu
2023-06-09,Banana,Chennai,38.91,per_kg,Tamil Nadu
2023-06-10,Banana,Chennai,37.72,per_kg,Tamil Nadu
2023-06-11,Banana,Chennai,37.57,per_kg,Tamil Nadu
2023-06-12,Banana,Chennai,37.46,per_kg,Tamil Nadu
2023-06-13,Banana,Chennai,36.21,per_kg,Tamil Nadu
2023-06-14,Banana,Chennai,37.29,per_kg,Tamil Nadu
2023-06-15,Banana,Chennai,37.89,per_kg,Tamil Nadu
2023-06-16,Banana,Chennai,36.42,per_kg,Tamil Nadu
2023-06-17,Banana,Chennai,36.63,per_kg,Tamil Nadu
2023-06-18,Banana,Chennai,37.63,per_kg,Tamil Nadu
2023-06-19,Banana,Chennai,36.96,per_kg,Tamil Nadu
2023-06-20,Banana,Chennai,38.16,per_kg,Tamil Nadu
2023-06-21,Banana,Chennai,37.26,per_kg,Tamil Nadu
2023-06-22,Banana,Chennai,38.26,per_kg,Tamil Nadu
2023-06-23,Banana,Chennai,37.62,per_kg,Tamil Nadu
2023-06-24,Banana,Chennai,38.99,per_kg,Tamil Nadu
2023-06-25,Banana,Chennai,35.73,per_kg,Tamil Nadu
2023-06-26,Banana,Chennai,37.38,per_kg,Tamil Nadu
2023-06-27,Banana,Chennai,39.83,per_kg,Tamil Nadu
2023-06-28,Banana,Chennai,36.79,per_kg,Tamil Nadu
2023-06-29,Banana,Chennai,37.29,per_kg,Tamil Nadu
2023-06-30,Banana,Chennai,37.6,per_kg,Tamil Nadu
2023-07-01,Banana,Chennai,36.71,per_kg,Tamil Nadu
2023-07-02,Banana,Chennai,36.1,per_kg,Tamil Nadu
2023-07-03,Banana,Chennai,35.57,per_kg,Tamil Nadu
2023-07-04,Banana,Chennai,37.67,per_kg,Tamil Nadu
2023-07-05,Banana,Chennai,37.68,per_kg,Tamil Nadu
2023-07-06,Banana,Chennai,36.2,per_kg,Tamil Nadu
2023-07-07,Banana,Chennai,36.47,per_kg,Tamil Nadu
2023-07-08,Banana,Chennai,36.42,per_kg,Tamil Nadu
2023-07-09,Banana,Chennai,37.81,per_kg,Tamil Nadu
2023-07-10,Banana,Chennai,36.8,per_kg,Tamil Nadu
2023-07-11,Banana,Chennai,36.28,per_kg,Tamil Nadu
2023-07-12,Banana,Chennai,36.36,per_kg,Tamil Nadu
2023-07-13,Banana,Chennai,36.87,per_kg,Tamil Nadu
2023-07-14,Banana,Chennai,36.1,per_kg,Tamil Nadu
2023-07-15,Banana,Chennai,35.7,per_kg,Tamil Nadu
2023-07-16,Banana,Chennai,35.49,per_kg,Tamil Nadu
2023-07-17,Banana,Chennai,36.35,per_kg,Tamil Nadu
2023-07-18,Banana,Chennai,35.75,per_kg,Tamil Nadu
2023-07-19,Banana,Chennai,36.54,per_kg,Tamil Nadu
2023-07-20,Banana,Chennai,34.94,per_kg,Tamil Nadu
2023-07-21,Banana,Chennai,35.44,per_kg,Tamil Nadu
2023-07-22,Banana,Chennai,34.21,per_kg,Tamil Nadu
2023-07-23,Banana,Chennai,34.54,per_kg,Tamil Nadu
2023-07-24,Banana,Chennai,34.78,per_kg,Tamil Nadu
2023-07-25,Banana,Chennai,36.94,per_kg,Tamil Nadu
2023-07-26,Banana,Chennai,36.44,per_kg,Tamil Nadu
2023-07-27,Banana,Chennai,35.57,per_kg,Tamil Nadu
2023-07-28,Banana,Chennai,36.34,per_kg,Tamil Nadu
2023-07-29,Banana,Chennai,36.52,per_kg,Tamil Nadu
2023-07-30,Banana,Chennai,36.08,per_kg,Tamil Nadu
2023-07-31,Banana,Chennai,35.59,per_kg,Tamil Nadu
2023-08-01,Banana,Chennai,36.06,per_kg,Tamil Nadu
2023-08-02,Banana,Chennai,34.35,per_kg,Tamil Nadu
2023-08-03,Banana,Chennai,34.98,per_kg,Tamil Nadu
2023-08-04,Banana,Chennai,36.82,per_kg,Tamil Nadu
2023-08-05,Banana,Chennai,35.27,per_kg,Tamil Nadu
2023-08-06,Banana,Chennai,34.55,per_kg,Tamil Nadu
2023-08-07,Banana,Chennai,36.15,per_kg,Tamil Nadu
2023-08-08,Banana,Chennai,34.19,per_kg,Tamil Nadu
2023-08-09,Banana,Chennai,35.86,per_kg,Tamil Nadu
2023-08-10,Banana,Chennai,36.57,per_kg,Tamil Nadu
2023-08-11,Banana,Chennai,35.23,per_kg,Tamil Nadu
2023-08-12,Banana,Chennai,34.15,per_kg,Tamil Nadu
2023-08-13,Banana,Chennai,35.51,per_kg,Tamil Nadu
2023-08-14,Banana,Chennai,35.98,per_kg,Tamil Nadu
2023-08-15,Banana,Chennai,34.93,per_kg,Tamil Nadu
2023-08-16,Banana,Chennai,36.27,per_kg,Tamil Nadu
2023-08-17,Banana,Chennai,34.92,per_kg,Tamil Nadu
2023-08-18,Banana,Chennai,34.08,per_kg,Tamil Nadu
2023-08-19,Banana,Chennai,34.44,per_kg,Tamil Nadu
2023-08-20,Banana,Chennai,33.36,per_kg,Tamil Nadu
2023-08-21,Banana,Chennai,34.2,per_kg,Tamil Nadu
2023-08-22,Banana,Chennai,34.96,per_kg,Tamil Nadu
2023-08-23,Banana,Chennai,35.97,per_kg,Tamil Nadu
2023-08-24,Banana,Chennai,32.94,per_kg,Tamil Nadu
2023-08-25,Banana,Chennai,34.4,per_kg,Tamil Nadu
2023-08-26,Banana,Chennai,34.99,per_kg,Tamil Nadu
2023-08-27,Banana,Chennai,34.5,per_kg,Tamil Nadu
2023-08-28,Banana,Chennai,35.24,per_kg,Tamil Nadu
2023-08-29,Banana,Chennai,34.05,per_kg,Tamil Nadu
2023-08-30,Banana,Chennai,34.04,per_kg,Tamil Nadu
2023-08-31,Banana,Chennai,35.06,per_kg,Tamil Nadu
2023-09-01,Banana,Chennai,35.47,per_kg,Tamil Nadu
2023-09-02,Banana,Chennai,35.1,per_kg,Tamil Nadu
2023-09-03,Banana,Chennai,35.73,per_kg,Tamil Nadu
2023-09-04,Banana,Chennai,35.34,per_kg,Tamil Nadu
2023-09-05,Banana,Chennai,35.97,per_kg,Tamil Nadu
2023-09-06,Banana,Chennai,36.15,per_kg,Tamil Nadu
2023-09-07,Banana,Chennai,34.55,per_kg,Tamil Nadu
2023-09-08,Banana,Chennai,35.29,per_kg,Tamil Nadu
2023-09-09,Banana,Chennai,34.05,per_kg,Tamil Nadu
2023-09-10,Banana,Chennai,33.63,per_kg,Tamil Nadu
2023-09-11,Banana,Chennai,33.87,per_kg,Tamil Nadu
2023-09-12,Banana,Chennai,34.61,per_kg,Tamil Nadu
2023-09-13,Banana,Chennai,35.42,per_kg,Tamil Nadu
2023-09-14,Banana,Chennai,35.81,per_kg,Tamil Nadu
2023-09-15,Banana,Chennai,36.14,per_kg,Tamil Nadu
2023-09-16,Banana,Chennai,34.13,per_kg,Tamil Nadu
2023-09-17,Banana,Chennai,34.85,per_kg,Tamil Nadu
2023-09-18,Banana,Chennai,34.1,per_kg,Tamil Nadu
2023-09-19,Banana,Chennai,32.76,per_kg,Tamil Nadu
2023-09-20,Banana,Chennai,35.36,per_kg,Tamil Nadu
2023-09-21,Banana,Chennai,34.97,per_kg,Tamil Nadu
2023-09-22,Banana,Chennai,35.29,per_kg,Tamil Nadu
2023-09-23,Banana,Chennai,34.9,per_kg,Tamil Nadu
2023-09-24,Banana,Chennai,34.14,per_kg,Tamil Nadu
2023-09-25,Banana,Chennai,31.99,per_kg,Tamil Nadu
2023-09-26,Banana,Chennai,35.71,per_kg,Tamil Nadu
2023-09-27,Banana,Chennai,34.94,per_kg,Tamil Nadu
2023-09-28,Banana,Chennai,34.94,per_kg,Tamil Nadu
2023-09-29,Banana,Chennai,35.25,per_kg,Tamil Nadu
2023-09-30,Banana,Chennai,34.35,per_kg,Tamil Nadu
2023-10-01,Banana,Chennai,33.47,per_kg,Tamil Nadu
2023-10-02,Banana,Chennai,33.06,per_kg,Tamil Nadu
2023-10-03,Banana,Chennai,35.15,per_kg,Tamil Nadu
2023-10-04,Banana,Chennai,35.81,per_kg,Tamil Nadu
2023-10-05,Banana,Chennai,34.96,per_kg,Tamil Nadu
2023-10-06,Banana,Chennai,34.99,per_kg,Tamil Nadu
2023-10-07,Banana,Chennai,34.58,per_kg,Tamil Nadu
2023-10-08,Banana,Chennai,33.19,per_kg,Tamil Nadu
2023-10-09,Banana,Chennai,35.61,per_kg,Tamil Nadu
2023-10-10,Banana,Chennai,34.59,per_kg,Tamil Nadu
2023-10-11,Banana,Chennai,34.55,per_kg,Tamil Nadu
2023-10-12,Banana,Chennai,34.93,per_kg,Tamil Nadu
2023-10-13,Banana,Chennai,35.34,per_kg,Tamil Nadu
2023-10-14,Banana,Chennai,33.82,per_kg,Tamil Nadu
2023-10-15,Banana,Chennai,35.1,per_kg,Tamil Nadu
2023-10-16,Banana,Chennai,35.86,per_kg,Tamil Nadu
2023-10-17,Banana,Chennai,36.65,per_kg,Tamil Nadu
2023-10-18,Banana,Chennai,35.2,per_kg,Tamil Nadu
2023-10-19,Banana,Chennai,34.0,per_kg,Tamil Nadu
2023-10-20,Banana,Chennai,36.32,per_kg,Tamil Nadu
2023-10-21,Banana,Chennai,36.83,per_kg,Tamil Nadu
2023-10-22,Banana,Chennai,34.98,per_kg,Tamil Nadu
2023-10-23,Banana,Chennai,35.3,per_kg,Tamil Nadu
2023-10-24,Banana,Chennai,34.41,per_kg,Tamil Nadu
2023-10-25,Banana,Chennai,35.35,per_kg,Tamil Nadu
2023-10-26,Banana,Chennai,34.69,per_kg,Tamil Nadu
2023-10-27,Banana,Chennai,36.31,per_kg,Tamil Nadu
2023-10-28,Banana,Chennai,34.26,per_kg,Tamil Nadu
2023-10-29,Banana,Chennai,34.54,per_kg,Tamil Nadu
2023-10-30,Banana,Chennai,36.82,per_kg,Tamil Nadu
2023-10-31,Banana,Chennai,36.53,per_kg,Tamil Nadu
2023-11-01,Banana,Chennai,34.93,per_kg,Tamil Nadu
2023-11-02,Banana,Chennai,37.26,per_kg,Tamil Nadu
2023-11-03,Banana,Chennai,35.29,per_kg,Tamil Nadu
2023-11-04,Banana,Chennai,35.65,per_kg,Tamil Nadu
2023-11-05,Banana,Chennai,37.66,per_kg,Tamil Nadu
2023-11-06,Banana,Chennai,37.5,per_kg,Tamil Nadu
2023-11-07,Banana,Chennai,35.15,per_kg,Tamil Nadu
2023-11-08,Banana,Chennai,36.95,per_kg,Tamil Nadu
2023-11-09,Banana,Chennai,35.91,per_kg,Tamil Nadu
2023-11-10,Banana,Chennai,35.32,per_kg,Tamil Nadu
2023-11-11,Banana,Chennai,36.02,per_kg,Tamil Nadu
2023-11-12,Banana,Chennai,34.75,per_kg,Tamil Nadu
2023-11-13,Banana,Chennai,37.33,per_kg,Tamil Nadu
2023-11-14,Banana,Chennai,35.96,per_kg,Tamil Nadu
2023-11-15,Banana,Chennai,36.5,per_kg,Tamil Nadu
2023-11-16,Banana,Chennai,34.1,per_kg,Tamil Nadu
2023-11-17,Banana,Chennai,37.49,per_kg,Tamil Nadu
2023-11-18,Banana,Chennai,37.49,per_kg,Tamil Nadu
2023-11-19,Banana,Chennai,36.55,per_kg,Tamil Nadu
2023-11-20,Banana,Chennai,37.36,per_kg,Tamil Nadu
2023-11-21,Banana,Chennai,35.19,per_kg,Tamil Nadu
2023-11-22,Banana,Chennai,35.22,per_kg,Tamil Nadu
2023-11-23,Banana,Chennai,35.56,per_kg,Tamil Nadu
2023-11-24,Banana,Chennai,37.46,per_kg,Tamil Nadu
2023-11-25,Banana,Chennai,37.61,per_kg,Tamil Nadu
2023-11-26,Banana,Chennai,36.02,per_kg,Tamil Nadu
2023-11-27,Banana,Chennai,36.2,per_kg,Tamil Nadu
2023-11-28,Banana,Chennai,37.19,per_kg,Tamil Nadu
2023-11-29,Banana,Chennai,37.09,per_kg,Tamil Nadu
2023-11-30,Banana,Chennai,37.54,per_kg,Tamil Nadu
2023-12-01,Banana,Chennai,37.4,per_kg,Tamil Nadu
2023-12-02,Banana,Chennai,36.63,per_kg,Tamil Nadu
2023-12-03,Banana,Chennai,36.5,per_kg,Tamil Nadu
2023-12-04,Banana,Chennai,39.1,per_kg,Tamil Nadu
2023-12-05,Banana,Chennai,36.0,per_kg,Tamil Nadu
2023-12-06,Banana,Chennai,35.93,per_kg,Tamil Nadu
2023-12-07,Banana,Chennai,36.67,per_kg,Tamil Nadu
2023-12-08,Banana,Chennai,37.24,per_kg,Tamil Nadu
2023-12-09,Banana,Chennai,36.61,per_kg,Tamil Nadu
2023-12-10,Banana,Chennai,36.31,per_kg,Tamil Nadu
2023-12-11,Banana,Chennai,37.43,per_kg,Tamil Nadu
2023-12-12,Banana,Chennai,37.95,per_kg,Tamil Nadu
2023-12-13,Banana,Chennai,37.2,per_kg,Tamil Nadu
2023-12-14,Banana,Chennai,38.04,per_kg,Tamil Nadu
2023-12-15,Banana,Chennai,36.79,per_kg,Tamil Nadu
2023-12-16,Banana,Chennai,36.43,per_kg,Tamil Nadu
2023-12-17,Banana,Chennai,37.38,per_kg,Tamil Nadu
2023-12-18,Banana,Chennai,37.99,per_kg,Tamil Nadu
2023-12-19,Banana,Chennai,36.25,per_kg,Tamil Nadu
2023-12-20,Banana,Chennai,36.25,per_kg,Tamil Nadu
2023-12-21,Banana,Chennai,39.48,per_kg,Tamil Nadu
2023-12-22,Banana,Chennai,38.0,per_kg,Tamil Nadu
2023-12-23,Banana,Chennai,39.01,per_kg,Tamil Nadu
2023-12-24,Banana,Chennai,37.01,per_kg,Tamil Nadu
2023-12-25,Banana,Chennai,38.02,per_kg,Tamil Nadu
2023-12-26,Banana,Chennai,38.5,per_kg,Tamil Nadu
2023-12-27,Banana,Chennai,38.04,per_kg,Tamil Nadu
2023-12-28,Banana,Chennai,39.93,per_kg,Tamil Nadu
2023-12-29,Banana,Chennai,36.74,per_kg,Tamil Nadu
2023-12-30,Banana,Chennai,39.0,per_kg,Tamil Nadu
2023-12-31,Banana,Chennai,38.57,per_kg,Tamil Nadu
2024-01-01,Banana,Chennai,38.42,per_kg,Tamil Nadu
2024-01-02,Banana,Chennai,39.23,per_kg,Tamil Nadu
2024-01-03,Banana,Chennai,41.36,per_kg,Tamil Nadu
2024-01-04,Banana,Chennai,39.75,per_kg,Tamil Nadu
2024-01-05,Banana,Chennai,39.9,per_kg,Tamil Nadu
2024-01-06,Banana,Chennai,39.58,per_kg,Tamil Nadu
2024-01-07,Banana,Chennai,40.35,per_kg,Tamil Nadu
2024-01-08,Banana,Chennai,40.35,per_kg,Tamil Nadu
2024-01-09,Banana,Chennai,37.82,per_kg,Tamil Nadu
2024-01-10,Banana,Chennai,39.53,per_kg,Tamil Nadu
2024-01-11,Banana,Chennai,38.97,per_kg,Tamil Nadu
2024-01-12,Banana,Chennai,39.72,per_kg,Tamil Nadu
2024-01-13,Banana,Chennai,39.01,per_kg,Tamil Nadu
2024-01-14,Banana,Chennai,40.38,per_kg,Tamil Nadu
2024-01-15,Banana,Chennai,39.25,per_kg,Tamil Nadu
2024-01-16,Banana,Chennai,39.97,per_kg,Tamil Nadu
2024-01-17,Banana,Chennai,38.69,per_kg,Tamil Nadu
2024-01-18,Banana,Chennai,40.45,per_kg,Tamil Nadu
2024-01-19,Banana,Chennai,40.85,per_kg,Tamil Nadu
2024-01-20,Banana,Chennai,38.45,per_kg,Tamil Nadu
2024-01-21,Banana,Chennai,38.52,per_kg,Tamil Nadu
2024-01-22,Banana,Chennai,39.22,per_kg,Tamil Nadu
2024-01-23,Banana,Chennai,38.23,per_kg,Tamil Nadu
2024-01-24,Banana,Chennai,40.02,per_kg,Tamil Nadu
2024-01-25,Banana,Chennai,40.69,per_kg,Tamil Nadu
2024-01-26,Banana,Chennai,39.82,per_kg,Tamil Nadu
2024-01-27,Banana,Chennai,38.68,per_kg,Tamil Nadu
2024-01-28,Banana,Chennai,41.41,per_kg,Tamil Nadu
2024-01-29,Banana,Chennai,40.55,per_kg,Tamil Nadu
2024-01-30,Banana,Chennai,39.83,per_kg,Tamil Nadu
